Blatno	-811173.123034	-983938.900532
Boleboř	-806827.525646	-981458.222992
Březno	-809220.323158	-999963.162722
Černovice	-812137.541564	-992551.928448
Domašín	-825482.184978	-992735.543694
Droužkovice	-807377.670232	-995991.19302
Hora Svatého Šebestiána	-818942.291613	-982854.768041
Hrušovany	-802120.113221	-1000211.75564
Chbany	-811362.608488	-1004749.06713
Jirkov	-805826.722792	-986856.748561
Kadaň	-818298.577458	-998784.13824
Kalek	-812865.492495	-978091.82204
Klášterec nad Ohří	-824593.805221	-996547.348119
Kovářská	-832757.273968	-990616.567195
Křimov	-814511.822316	-987258.882306
Libědice	-811757.783553	-1007848.22907
Málkov	-815273.958031	-992656.591251
Mašťov	-821465.533132	-1012709.19331
Měděnec	-829765.094956	-992867.927836
Místo	-817985.872075	-991690.033069
Okounov	-828927.078933	-999578.464331
Otvice	-804736.233493	-990192.652768
Perštejn	-832230.770884	-995786.259172
Pětipsy	-814951.246813	-1006436.73482
Kryštofovy Hamry	-828674.890086	-986827.191471
Radonice	-821646.729641	-1008281.20021
Rokle	-817180.683914	-1002244.37514
Spořice	-811675.766709	-994717.650498
Strupčice	-799551.959871	-992714.257127
Údlice	-804378.079886	-994286.320235
Vejprty	-835020.205668	-986674.459245
Veliká Ves	-814827.537686	-1010732.68531
Vilémov	-817611.721172	-1006391.28291
Vrskmaň	-801526.808225	-988445.319268
Všehrdy	-805263.51744	-997586.508538
Všestudy	-801508.697505	-993442.892236
Výsluní	-821449.181578	-988400.627921
Vysoká Pec	-803046.606451	-984000.674195
Frýdštejn	-683021.352068	-988281.760975
Jenišovice	-684688.555285	-989579.483707
Koberovy	-678721.353086	-990791.864402
Bílá	-691126.302692	-985755.354193
Cetenov	-699349.946864	-985448.17703
Český Dub	-694584.897397	-984817.239984
Hlavice	-699307.348849	-987610.379203
Poštovice	-759661.918741	-1015080.65579
Plchov	-771581.281116	-1020304.16623
Kobyly	-694165.367549	-990826.06533
Libochovičky	-754522.03507	-1031830.54173
Páleč	-765961.063173	-1014882.49799
Pěnčín	-689448.171712	-992116.748979
Županovice	-757357.837027	-1083281.51953
Příšovice	-689041.622396	-995249.946572
Soběslavice	-691999.583162	-991167.782525
Svijanský Újezd	-691862.971538	-993389.967419
Svijany	-691092.346781	-995168.63092
Sychrov	-688430.132774	-988250.564143
Vlastibořice	-690716.270728	-989771.798739
Všelibice	-696969.838163	-988259.033281
Litoměřice	-756402.442453	-990421.015562
Bechlín	-743426.250531	-1005201.74824
Bohušovice nad Ohří	-755417.002217	-995967.367563
Brňany	-756938.550387	-997128.406148
Brozany nad Ohří	-757626.293999	-1000595.79532
Bříza	-754156.736121	-1011715.72913
Budyně nad Ohří	-758077.469653	-1005155.93629
Ctiněves	-746457.078635	-1010048.28419
Drahobudice	-698926.947303	-1066189.15093
Černiv	-763010.192152	-999627.844344
Masojedy	-718611.5192	-1053169.92314
Čížkovice	-763860.060273	-996034.63031
Děčany	-772779.815334	-998911.108153
Dlažkovice	-768890.834684	-997439.890428
Dobříň	-745878.740738	-1003180.99547
Doksany	-755051.192384	-999584.748537
Konojedy	-714306.181923	-1062287.46957
Drahobuz	-743163.65762	-992324.41749
Prusice	-712236.522302	-1060162.24075
Výžerky	-712305.387689	-1064340.14406
Hradešín	-718729.269532	-1052130.95209
Dušníky	-753496.421563	-1004081.13732
Vrátkov	-714425.646521	-1051622.44443
Evaň	-767197.1086	-1006615.04138
Hlinná	-756634.749505	-985921.811242
Horní Beřkovice	-743479.474638	-1012172.39892
Březí	-724259.553404	-1053445.05351
Hoštka	-742232.613478	-997050.487638
Doubek	-720933.832603	-1053701.39572
Hrobce	-752337.090259	-999787.844664
Nupaky	-731320.792662	-1055507.42087
Herink	-733791.183886	-1058106.87834
Chodouny	-748647.800471	-998345.315016
Chodovlice	-767210.520124	-998245.008958
Chotěšov	-761311.276168	-1000481.49292
Chotiměř	-765486.085728	-988032.412236
Chotiněves	-745538.705083	-991052.560994
Káraný	-717821.793008	-1035695.94156
Květnice	-724834.600503	-1048638.39866
Křenice	-725892.363091	-1052009.23597
Dobročovice	-723522.153089	-1049202.41007
Keblice	-759220.88006	-996462.258139
Klapý	-767614.564899	-1001010.47838
Kleneč	-750607.828596	-1007499.21441
Břežany	-803950.808873	-1043360.72777
Kostomlaty pod Řípem	-743934.165339	-1010060.6497
Krabčice	-746857.84333	-1006749.10159
Křesín	-768951.528345	-1004591.85656
Křešice	-750341.740078	-992521.479414
Kyškovice	-747105.715314	-1001670.58095
Levín	-743909.322583	-983364.285416
Lhotka nad Labem	-763410.60904	-990184.230921
Liběšice	-745911.450922	-987262.60276
Všesulov	-800765.956953	-1040025.19269
Libkovice pod Řípem	-743314.236308	-1008419.62364
Libochovany	-761433.481533	-986495.026323
Libochovice	-765217.756131	-1004132.64861
Libotenice	-750945.928915	-997934.709282
Děkov	-801981.100519	-1024620.54451
Kolešov	-806625.913276	-1026283.64454
Hracholusky	-789432.508715	-1045625.46273
Lovečkovice	-745795.022979	-980967.675142
Lovosice	-761173.502981	-993041.185702
Lukavec	-760097.226018	-994839.140356
Malé Žernoseky	-762404.078062	-989576.411191
Martiněves	-757220.721399	-1010402.77858
Přílepy	-797711.892704	-1031423.75563
Janov	-796408.863169	-1022043.29162
Karlova Ves	-786785.413638	-1049333.2658
Mlékojedy	-757864.370381	-992395.983694
Mnetěš	-749101.537722	-1011721.3267
Mšené-lázně	-762258.610422	-1009573.42761
Švihov	-802742.317439	-1031364.4183
Hvozd	-795231.412409	-1039429.70267
Nové Dvory	-754264.607741	-1001698.68266
Krakov	-798664.915378	-1040443.10152
Krakovec	-798308.199707	-1042510.37264
Malinová	-796898.939035	-1039752.04417
Kozojedy	-783084.043398	-1019752.42159
Ploskovice	-751114.761753	-987765.736865
Smilovice	-783931.005213	-1019371.24123
Podsedice	-771067.221798	-995245.366194
Bdín	-780732.665243	-1023255.53866
Polepy	-747293.40162	-993615.937886
Kalivody	-783098.804331	-1023823.27401
Prackovice nad Labem	-763381.479728	-986337.079218
Milý	-781183.286914	-1021439.44645
Přestavlky	-753381.78798	-1006493.06705
Račice	-742469.871244	-1001170.61298
Račiněves	-753362.415224	-1008992.25551
Řeřichy	-801707.32645	-1035323.53445
Václavy	-802285.636285	-1036993.89453
Radovesice	-762484.92876	-1003982.18518
Sovínky	-713098.16384	-1014062.668
Rochov	-758943.826413	-998929.23587
Roudnice nad Labem	-750110.072995	-1004530.82841
Lipník	-705904.646712	-1027463.07687
Vlkava	-701187.747199	-1027250.22644
Plužná	-710257.062837	-1003997.94939
Siřejovice	-761602.837595	-996639.954537
Slatina	-764374.368081	-1001382.41164
Snědovice	-736915.456948	-995497.093935
Vinařice	-701395.900705	-1015999.81711
Rohatsko	-689238.059405	-1010290.02704
Mečeříž	-717405.491693	-1024127.7101
Rabakov	-690511.186877	-1016753.90548
Řitonice	-689799.012809	-1013712.40125
Straškov-Vodochody	-751558.093282	-1011959.4832
Sulejovice	-763368.34097	-994141.602963
Štětí	-737612.465796	-1001099.87472
Terezín	-754497.3984	-993595.547509
Veselice	-688301.203462	-1015656.7368
Hrušov	-709355.801436	-1018510.48432
Travčice	-752175.467261	-994996.309782
Bílá Hlína	-702114.26878	-999528.378417
Třebenice	-769222.839162	-993195.183695
Třebívlice	-773884.162474	-995318.272811
Charvatce	-698613.596611	-1022738.55208
Třebušín	-749638.834798	-983977.981429
Úpohlavy	-764209.495157	-998197.340586
Úštěk	-739859.346311	-987525.823696
Mohelnice nad Jizerou	-697266.090314	-995870.853585
Vědomice	-748507.874119	-1002714.43793
Velemín	-768121.503178	-988543.997237
Velké Žernoseky	-760875.661233	-989385.474408
Vchynice	-764716.320945	-992346.188827
Vlastislav	-769385.164203	-992875.980348
Vražkov	-749590.613675	-1009428.58126
Vrbice	-746079.719468	-998251.462148
Vrbičany	-760424.597187	-998305.229996
Vrutice	-745221.543762	-996062.553496
Sudoměř	-714317.32904	-1006096.72667
Žabovřesky nad Ohří	-760994.789377	-1003310.22338
Žalhostice	-759530.826574	-991468.581013
Židovice	-751422.903572	-1001664.01542
Žitenice	-754124.5919	-987331.938126
Louny	-782394.719928	-1006875.25142
Hlavenec	-720263.869835	-1029454.9574
Bitozeves	-794431.583359	-1002975.74124
Blatno	-817107.493244	-1030245.7978
Blažim	-793817.692707	-999864.658389
Blšany	-805390.038038	-1019004.37539
Jizerní Vtelno	-708916.65575	-1016444.13948
Košátky	-721945.510737	-1020290.71301
Břvany	-787250.725557	-1000989.50911
Deštnice	-798049.500954	-1019419.23464
Domoušice	-789543.084897	-1019077.99058
Holedeč	-799773.820131	-1013289.20716
Hříškov	-779030.056902	-1015649.91284
Hřivice	-789381.448646	-1014210.33372
Chlumčany	-779542.565359	-1009937.79648
Chožov	-777043.468218	-1001704.36376
Koštice	-771560.587273	-1002229.40913
Krásný Dvůr	-815738.264689	-1013730.34677
Kryry	-810162.65312	-1025038.83888
Lenešice	-785419.673032	-1003531.94268
Libčeves	-778418.690012	-997124.320155
Liběšice	-796758.953027	-1013946.31743
Libořice	-803699.956425	-1015734.9796
Hlince	-800965.938303	-1050575.27087
Lipno	-791449.871383	-1011488.3132
Lišany	-793761.216874	-1006421.06113
Líté	-828275.755794	-1050082.50944
Lubenec	-820328.836212	-1026553.16165
Loza	-826026.514104	-1051927.21242
Měcholupy	-800990.401676	-1018425.79181
Lochousice	-844677.955691	-1074221.62653
Bohy	-805137.972615	-1051010.82569
Brodeslavy	-806040.642063	-1048889.01043
Všehrdy	-803991.071313	-1048247.83318
Nepomyšl	-819390.032167	-1017567.53193
Nové Sedlo	-806913.999951	-1005896.61452
Očihov	-809342.986037	-1021040.78826
Panenský Týnec	-776090.867325	-1014849.75096
Myslinka	-833827.969684	-1068043.02245
Peruc	-771088.143797	-1009656.21718
Petrohrad	-810745.840827	-1028116.93327
Pnětluky	-790676.539179	-1017682.4778
Počedělice	-774796.486978	-1004543.82434
Újezd nade Mží	-833952.678198	-1063549.66004
Podbořanský Rohozec	-822957.037555	-1017498.39444
Podbořany	-810773.573751	-1015120.9307
Postoloprty	-790008.675007	-1006640.18231
Černíkovice	-805303.657102	-1047019.87528
Raná	-782985.444397	-1000904.52734
Ročov	-785449.165001	-1017405.53631
Vrbice	-826754.158277	-1024385.89337
Slavětín	-774880.963334	-1008145.8866
Smolnice	-779853.226661	-1012532.04219
Holovousy	-802039.689724	-1048107.55182
Slatina	-801123.868288	-1046123.38073
Bdeněves	-833070.896837	-1066219.54868
Blažim	-843447.716909	-1047759.40548
Pastuchovice	-816706.507983	-1035031.11282
Všenice	-808543.118512	-1064114.82823
Terešov	-797327.439523	-1056811.73521
Kamenec	-804967.807537	-1057520.63074
Toužetín	-776916.259766	-1012374.18555
Němčovice	-808282.248967	-1057274.65668
Skomelno	-801959.391655	-1061225.45079
Tuchořice	-794371.41031	-1016128.99514
Plískov	-795369.672587	-1062943.71458
Velemyšleves	-798040.688686	-999920.626725
Olbramov	-856541.311054	-1052964.37939
Veltěže	-776884.050628	-1009121.76207
Vinařice	-782254.614022	-1016958.24854
Vrbno nad Lesy	-775112.135928	-1012218.52793
Vroutek	-816726.618178	-1022508.14606
Raková	-808962.61516	-1076866.15895
Výškov	-790678.080377	-1000104.43578
Výrov	-812960.01875	-1046971.74004
Zbrašín	-785986.23404	-1013837.6907
Žatec	-801485.660463	-1008614.241
Ostrovec-Lhotka	-792773.109795	-1054433.483
Lhota pod Radčem	-797373.38404	-1064718.14207
Žiželice	-802229.126797	-1002908.85971
Most	-792955.583786	-987886.098804
Bečov	-787675.05587	-995934.700043
Bělušice	-783628.818811	-997140.003075
Braňany	-786075.730058	-985892.285491
Příšov	-826738.560014	-1061716.54492
Havraň	-795691.303236	-996296.441785
Hora Svaté Kateřiny	-805104.697051	-976869.345247
Horní Jiřetín	-797925.211557	-981683.161328
Klíny	-795629.500611	-973325.421361
Korozluky	-786328.126299	-992438.502127
Lišnice	-793200.294368	-994917.062895
Litvínov	-793340.82837	-979601.277285
Lom	-789287.747348	-976566.195233
Louka u Litvínova	-790247.428586	-980047.267369
Lužice	-783939.192972	-991345.627348
Malé Březno	-796816.337532	-991199.670388
Mariánské Radčice	-787854.39046	-981861.325382
Meziboří	-792486.150839	-974773.233093
Nová Ves v Horách	-800607.86667	-977471.025342
Obrnice	-786968.688238	-989227.328957
Patokryje	-786283.543737	-990445.572312
Polerady	-791112.388058	-996562.132508
Skršín	-783707.366604	-994015.600887
Želenice	-784471.594823	-987885.375148
Teplice	-775973.138054	-976131.604194
Bílina	-782388.309247	-984689.925827
Bořislav	-769245.461108	-984034.330887
Bystřany	-773202.370434	-978665.20962
Bžany	-773784.714197	-982275.318378
Duchcov	-783210.005528	-979505.310012
Háj u Duchcova	-784519.72694	-974963.463738
Hostomice	-778163.551256	-981621.080611
Hrob	-783276.221528	-972883.596276
Hrobčice	-778505.909962	-989473.597507
Jeníkov	-781656.491383	-975983.28255
Kladruby	-776149.01944	-979455.07781
Kostomlaty pod Milešovkou	-773936.452284	-986031.888351
Lahošť	-780469.332692	-977738.723323
Ledvice	-781352.007503	-981356.353668
Měrunice	-779846.593477	-993239.901147
Modlany	-771177.669559	-976838.767621
Novosedlice	-776313.836324	-973955.615637
Ohníč	-776238.185834	-981312.643907
Osek	-787400.991244	-974087.613566
Proboštov	-775268.92476	-972752.45728
Rtyně nad Bílinou	-770884.855914	-980586.715698
Srbice	-772340.262999	-975345.609151
Světec	-777587.045543	-983736.847807
Újezdeček	-778850.456649	-974952.389591
Zabrušany	-779026.382185	-979375.549793
Žalany	-771284.861267	-984025.936077
Žim	-767123.475142	-984016.069769
Dolní Zálezly	-761308.111877	-982881.085177
Habrovany	-765795.802745	-982148.573155
Homole u Panny	-751039.401752	-980193.77037
Chabařovice	-768053.812512	-974562.98151
Chlumec	-767127.585224	-970874.29381
Chuderov	-758292.946683	-971977.716266
Malé Březno	-750318.193935	-977004.273164
Malečov	-755017.363358	-981412.762862
Povrly	-753397.634488	-972961.643663
Řehlovice	-766421.419051	-980873.223484
Tašov	-754704.895834	-982424.073238
Velké Březno	-753665.718271	-977188.088359
Zubrnice	-748373.189235	-978707.115604
Borek	-663039.824319	-1085913.9638
Číhošť	-682979.551485	-1088655.17146
Golčův Jeníkov	-672138.827039	-1083784.92876
Habry	-672695.166365	-1089896.60068
Chrtníč	-675111.546223	-1087901.32931
Jedlá	-689627.622737	-1090209.72076
Jeřišno	-660224.886193	-1086214.28908
Kámen	-669255.486158	-1093266.48864
Klokočov	-657727.619771	-1085709.51157
Kozlov	-686368.223429	-1089294.8991
Kynice	-680538.527224	-1090318.39215
Leškovice	-667925.376827	-1089368.43564
Leština u Světlé	-678802.310512	-1087697.05963
Libice nad Doubravou	-654308.67056	-1092151.32442
Maleč	-656851.090429	-1089857.12332
Nová Ves u Leštiny	-677500.168767	-1085146.80729
Nová Ves u Chotěboře	-660488.109588	-1091463.69781
Ovesná Lhota	-679742.546597	-1092061.93434
Rušinov	-656019.158913	-1087526.20046
Rybníček	-669684.405377	-1088361.63851
Sázavka	-676918.267402	-1090954.11172
Skryje	-670513.414199	-1079871.1119
Slavíkov	-650522.990987	-1093315.94977
Uhelná Příbram	-664245.640818	-1089062.28967
Vepříkov	-667011.483567	-1091455.9258
Vilémov	-667844.640828	-1084781.79975
Hradec Králové	-640266.654099	-1042626.87364
Babice	-658311.801306	-1041762.89396
Barchov	-659565.982211	-1040545.70257
Benátky	-646611.193515	-1030366.02202
Boharyně	-656788.961713	-1041646.79924
Čistěves	-647223.13903	-1032465.81424
Dobřenice	-655671.835732	-1047317.86252
Dohalice	-649303.001858	-1032891.49296
Dolní Přím	-649542.042071	-1038163.27307
Habřina	-640082.578032	-1029085.29636
Hlušice	-671019.122972	-1032934.55836
Hněvčeves	-648018.056898	-1029688.56244
Hořiněves	-644468.050393	-1029189.21226
Hrádek	-651554.833171	-1039842.91142
Humburky	-663130.682424	-1037752.17277
Chlumec nad Cidlinou	-668686.721416	-1045118.75331
Chudeřice	-662057.06456	-1046936.19871
Káranice	-661050.004109	-1046148.57481
Klamoš	-667102.476665	-1049394.0443
Kosice	-662856.063593	-1043120.26683
Kosičky	-660626.519397	-1043416.56003
Králíky	-660304.630287	-1033436.24855
Kratonohy	-657877.929116	-1046159.17114
Kunčice	-654901.55703	-1039432.82127
Lhota pod Libčany	-651212.479983	-1045653.40759
Libčany	-651623.97001	-1043014.14046
Lišice	-671036.125711	-1041529.70459
Lodín	-656506.753264	-1033982.93935
Lochenice	-640907.874435	-1034766.77372
Lovčice	-673423.967789	-1043708.56605
Lužany	-642158.393662	-1027705.71199
Lužec nad Cidlinou	-670260.72198	-1038645.23855
Měník	-662221.819878	-1039611.4758
Mlékosrby	-664327.086579	-1041778.91096
Mokrovousy	-650844.384693	-1034082.42698
Myštěves	-659483.604855	-1029788.85709
Mžany	-651780.427625	-1031802.96991
Neděliště	-643812.430132	-1034596.54386
Nechanice	-654301.2924	-1036479.55893
Nepolisy	-667420.14281	-1040801.81984
Nové Město	-665734.963684	-1045763.11628
Nový Bydžov	-666998.110425	-1036219.96383
Ohnišťany	-661705.719765	-1027253.63155
Olešnice	-670229.997933	-1046864.4203
Osice	-651958.041544	-1048188.76458
Osičky	-653689.526832	-1048454.63221
Petrovice	-657369.544336	-1031329.83963
Písek	-664335.801779	-1045073.78832
Prasek	-660241.05979	-1036612.00449
Praskačka	-648338.680249	-1046446.15449
Předměřice nad Labem	-641900.776586	-1036723.63204
Převýšov	-671976.323947	-1045084.69233
Račice nad Trotinou	-642275.437265	-1030270.25955
Radíkovice	-650936.862211	-1041268.44123
Radostov	-653140.773317	-1041139.54576
Roudnice	-654252.105534	-1044094.26424
Prodašice	-689761.652035	-1020291.87421
Ujkovice	-690981.041135	-1018324.08415
Loukov	-692115.570706	-996232.091534
Bradlec	-702869.329425	-1007584.26837
Sendražice	-642239.41997	-1032914.90703
Dalovice	-705982.439105	-1010018.17659
Kosmonosy	-700789.974044	-1009155.62354
Skřivany	-662968.293145	-1032484.54857
Vinec	-707175.993462	-1012241.65219
Sloupno	-664319.232765	-1034008.97987
Smidary	-664448.828239	-1029702.98595
Obrubce	-693207.543536	-1009241.5161
Sovětice	-649324.461045	-1030070.90268
Stará Voda	-663201.851319	-1046416.79479
Přepeře	-689064.808901	-1006729.3416
Stěžery	-647434.96212	-1041401.89775
Dolní Stakory	-698533.515437	-1009884.03854
Stračov	-652732.170988	-1030089.70599
Střezetice	-648389.714829	-1035725.91818
Kolomuty	-698730.358142	-1013960.15012
Tuřice	-716693.576152	-1027842.81834
Ctiměřice	-697774.730612	-1016077.83138
Syrovátka	-653687.826149	-1046771.42699
Šaplava	-660256.864684	-1028203.58215
Těchlovice	-649359.463664	-1041484.45079
Pěčice	-696508.307568	-1020220.76798
Třesovice	-650596.342691	-1035626.06243
Doubravička	-713314.416848	-1012474.2017
Kluky	-716312.750769	-1008062.52236
Vinary	-668456.783698	-1030721.14115
Všestary	-646295.667842	-1036123.82882
Vysoká nad Labem	-641239.867179	-1048715.06152
Niměřice	-711687.635223	-1012457.7187
Zachrašťany	-665930.048725	-1039372.22955
Rokytovec	-709096.615769	-1011730.07903
Nemyslovice	-714523.790387	-1016533.64133
Chrudim	-646748.088896	-1070452.06228
Kobylnice	-693521.157387	-1017875.1158
Běstvina	-662751.952219	-1082502.06838
Bratřínov	-752628.618623	-1069069.92764
Bojanov	-655452.580763	-1080565.80682
Klínec	-750785.479982	-1062930.79746
Bousov	-666216.716889	-1073569.60968
Bylany	-651632.81949	-1069394.03207
Ctětín	-645613.621349	-1084820.23956
Kytín	-761566.593299	-1067068.96907
Zahořany	-755327.643458	-1068290.13397
České Lhotice	-649610.031175	-1081584.34098
Roblín	-756297.357729	-1055052.43284
Lichoceves	-751569.589686	-1033847.15281
Okoř	-753252.46801	-1033003.30951
Svrkyně	-751488.722074	-1031792.62071
Úholičky	-747564.337689	-1033488.35853
Hamry	-640495.272696	-1095312.98676
Heřmanův Městec	-655870.635189	-1070467.0532
Hlinsko	-642220.17566	-1093171.1468
Xaverov	-713349.449556	-1075024.50211
Zichovec	-775107.873322	-1017825.89212
Vrbičany	-768740.625907	-1014477.28405
Holetín	-640305.476507	-1088931.71005
Honbice	-641018.523488	-1073684.19634
Horní Bradlo	-652546.335238	-1086530.58926
Hošťalovice	-663468.339939	-1070905.44254
Kutrovice	-768743.42442	-1019946.50266
Neprobylice	-767688.518723	-1019355.23839
Líský	-775136.648105	-1020197.45849
Zájezd	-756115.209099	-1032108.97121
Libovice	-770176.589765	-1022164.34054
Kočí	-643076.613108	-1071746.12942
Kostelec u Heřmanova Městce	-657984.693191	-1072972.59371
Němčice	-680588.880453	-1051854.7193
Štíhlice	-718712.098056	-1055849.50604
Krásné	-652838.426111	-1083322.40531
Oplany	-714281.886314	-1064666.07999
Klášterní Skalice	-703266.487629	-1055801.59899
Kšely	-709557.347229	-1052387.43266
Libkov	-651408.025683	-1082531.23896
Liboměřice	-652559.315747	-1079470.34845
Třebonín	-682796.759567	-1075874.08744
Lukavice	-645006.768039	-1078831.56078
Libiš	-734069.502495	-1023040.89974
Kozomín	-744312.95857	-1025479.8627
Nová Ves u Bakova	-701555.780667	-1002318.67274
Zdětín	-712232.619049	-1021520.05486
Míčov-Sušice	-661791.970216	-1074107.56439
Miřetice	-642817.033235	-1083732.111
Chudíř	-698476.039542	-1024144.59098
Mladoňovice	-652891.423526	-1076757.00087
Mukařov	-700908.845487	-993866.939856
Morašice	-653679.945831	-1073712.71022
Strážiště	-699771.958795	-990937.108562
Nabočany	-640672.660542	-1072004.06564
Načešice	-660321.14698	-1070690.85257
Nasavrky	-646654.714135	-1082157.09662
Ptýrov	-699779.921638	-1001454.52987
Branžež	-690908.37409	-1002377.72859
Sudovo Hlavno	-721494.384101	-1025112.34212
Orel	-643917.009185	-1074872.61371
Kováň	-712359.107348	-1009486.71174
Dobšín	-687662.733481	-1005527.2258
Neveklovice	-698769.901745	-994202.038362
Kovanec	-713077.403591	-1010759.42672
Vrátno	-718370.599514	-1006891.85472
Podhořany u Ronova	-665469.066296	-1069882.6497
Kyje	-669209.437623	-1006566.38632
Prachovice	-659537.8924	-1075418.37686
Vrbice	-666756.770866	-1021913.37337
Kozojedy	-671565.345859	-1026574.20531
Sekeřice	-671582.924554	-1029999.72151
Ronov nad Doubravou	-666392.972113	-1077198.64458
Slavhostice	-674135.339737	-1026909.84382
Seč	-658679.007577	-1081557.53168
Slatiňany	-646886.075632	-1075645.25097
Sobětuchy	-649484.288134	-1072066.00495
Svídnice	-646739.757812	-1078091.34356
Trhová Kamenice	-648100.966513	-1087987.27569
Třemošnice	-662569.195629	-1077960.97571
Tuněchody	-643603.875872	-1067523.12658
Úhřetice	-641868.977867	-1068126.81809
Vápenný Podol	-656740.155406	-1075767.05012
Včelákov	-642475.722248	-1087241.69027
Vejvanovice	-640699.99513	-1069300.68793
Vítanov	-643947.862051	-1093564.27174
Všeradov	-646259.732512	-1093301.11864
Vysočina	-646992.770682	-1090617.44495
Zaječice	-641219.797452	-1076878.92305
Žumberk	-643312.765431	-1080132.40759
Jičín	-670182.51673	-1014019.65926
Bašnice	-655823.835017	-1026963.56603
Běchary	-677842.07068	-1027188.1852
Boháňka	-648269.593895	-1023858.11506
Tetín	-652130.435551	-1017233.93472
Chrtníky	-660146.457494	-1065781.48936
Bystřice	-680123.26179	-1016410.69081
Cerekvice nad Bystřicí	-647517.65779	-1027308.33428
Malé Výkleky	-663076.351134	-1050030.86987
Češov	-672640.768484	-1024024.88478
Dětenice	-686583.980298	-1019843.84424
Dobrá Voda u Hořic	-655473.188994	-1025061.72685
Pravy	-657009.254459	-1049254.6317
Křičeň	-655333.269937	-1051540.12773
Němčice	-644607.340786	-1055265.84872
Újezd u Sezemic	-640446.129165	-1052992.82654
Černá u Bohdanče	-654442.903441	-1058204.43505
Holín	-674852.544512	-1010037.4251
Holovousy	-656953.978967	-1021659.65612
Hořice	-652823.588701	-1022884.8558
Stéblová	-649288.183395	-1053656.18056
Plch	-651676.28095	-1050306.24568
Podůlšany	-648464.942439	-1049903.03022
Chomutice	-662799.832736	-1022939.08339
Dubany	-651534.75413	-1065623.12854
Třebosice	-650683.583687	-1064550.99376
Jeřice	-649765.541026	-1026596.92177
Jičíněves	-675048.221847	-1020946.28375
Holotín	-661943.176988	-1068650.90839
Sovolusky	-665287.306295	-1066264.36955
Morašice	-668212.629101	-1062277.42326
Kněžnice	-673132.061933	-1006311.71314
Konecchlumí	-662912.899171	-1017396.75593
Kopidlno	-680294.02682	-1023879.92431
Neratov	-656099.315547	-1055351.99373
Lískovice	-659160.172709	-1025968.93078
Lázně Bělohrad	-655968.671162	-1014695.25896
Libáň	-682629.334711	-1020638.02163
Libošovice	-684814.230181	-1004838.67069
Libuň	-675166.778815	-1006095.27192
Starý Bydžov	-667537.94692	-1033736.46966
Lukavec u Hořic	-653918.698715	-1019039.95292
Lužany	-663092.279085	-1014319.80344
Markvartice	-682857.428603	-1013053.47063
Miletín	-649733.22103	-1018922.65728
Zelenecká Lhota	-684919.147405	-1015756.88169
Sadová	-649690.445396	-1031203.49452
Mladějov	-679830.547306	-1006678.33221
Mlázovice	-660246.829228	-1017607.89128
Rohoznice	-648024.872337	-1020827.67922
Nemyčeves	-671950.601593	-1019026.03426
Nová Paka	-659043.236089	-1009484.72404
Šárovcova Lhota	-657485.051547	-1018646.51793
Osek	-686108.373935	-1008649.30933
Ostroměř	-659167.523152	-1022755.77419
Ostružno	-676582.728113	-1012133.02558
Pecka	-652888.414705	-1011157.86282
Svatojanský Újezd	-658555.492025	-1015695.77932
Podhorní Újezd a Vojice	-661620.229958	-1019912.02842
Podhradí	-674414.130428	-1014275.78443
Dřevěnice	-664658.409217	-1012438.08133
Podůlší	-672108.577962	-1008911.6189
Bukvice	-676683.983475	-1015195.21463
Soběraz	-667892.878267	-1010304.85341
Radim	-666532.312479	-1011085.38327
Loučky	-678871.904587	-991952.117893
Samšina	-679930.311272	-1009362.16006
Sběř	-668427.46009	-1027623.65277
Slatiny	-670520.814232	-1020761.9109
Sobčice	-661359.67687	-1021553.71883
Sobotka	-683439.706961	-1009209.83254
Stará Paka	-662032.289414	-1005807.27558
Kunětice	-643176.668762	-1057175.71191
Staré Smrkovice	-663712.6227	-1025838.25775
Puchlovice	-656322.293729	-1043150.20854
Střevač	-678803.802604	-1014630.40899
Bělá	-689498.734825	-1087828.95317
Víska	-660052.888946	-1088973.36277
Třebnouševes	-652271.403962	-1026667.30625
Hvozdnice	-649696.78034	-1043567.28492
Třtěnice	-665173.913976	-1020738.57174
Tuř	-667697.461184	-1018057.44149
Úbislavice	-663618.312044	-1009797.03395
Údrnice	-679251.476952	-1020077.93898
Úhlejov	-649021.913847	-1016104.24126
Újezd pod Troskami	-676933.710008	-1004417.27663
Úlibice	-666020.090379	-1014512.7507
Valdice	-669133.519872	-1011541.24234
Kobylice	-658060.688192	-1035593.90222
Veliš	-674758.683454	-1016780.99045
Vidochov	-655475.450243	-1007671.08254
Zdechovice	-659317.719851	-1038250.75977
Vitiněves	-670933.194009	-1017655.50171
Volanice	-670321.239209	-1024626.58734
Máslojedy	-645393.366436	-1032254.36752
Klešice	-655250.62573	-1067952.1464
Vršce	-675404.739151	-1025383.62568
Vysoké Veselí	-667087.736325	-1025084.89998
Smrček	-641585.945876	-1080609.27741
Železnice	-670201.179659	-1008474.92688
Žeretice	-668803.736873	-1022736.29255
Židovice	-676433.96759	-1028529.13132
Žlunice	-671793.887826	-1028366.45463
Biskupice	-668388.841001	-1076811.31412
Kněžice	-667690.17019	-1078406.08377
Žlebské Chvalovice	-664506.996356	-1074702.43501
Spojil	-643815.145761	-1060831.63806
Vilantice	-642363.215399	-1025064.13073
