789321.514 1157032.92 789505.823 1157069.816 187.965
785834.156 1163932.763 779885.418 1166818.072 6787.021
789505.823 1157069.816 785834.156 1163932.763 8038.664
786082.012 1164058.728 785834.156 1163932.763 278.028
769851.053 1174902.716 767949.549 1173724.013 2588.442
767912.312 1173641.474 767704.877 1173575.278 254.291
767949.549 1173724.013 767912.312 1173641.474 90.55
775476.828 1165788.866 772676.82 1166799.52 3255.739
769129 1172133 769394.811 1170836.448 1339.065
762125.066 1173025.853 763989.807 1171441.495 2884.321
763989.807 1171441.495 763961.155 1170826.642 615.52
762508.903 1170114.531 765077.437 1167818.924 3744.544
766374.553 1166714.882 767145.216 1165010.746 1970.655
767787.362 1163955.594 767664.728 1163702.969 280.818
767145.216 1165010.746 767787.362 1163955.594 1248.588
765077.437 1167818.924 766374.553 1166714.882 2265.339
768662.308 1165234.883 767145.216 1165010.746 1611.039
786372.728 1164025.214 786082.012 1164058.728 292.642
766374.553 1166714.882 764276.02 1165068.938 2948.582
762661.197 1162442.291 761167.889 1159861.497 3126.331
764212.757 1164777.915 764278.511 1164580.34 208.23
763812.524 1163278 762865.659 1162466.05 1388.11
764276.02 1165068.938 764212.757 1164777.915 297.82
764278.511 1164580.34 763812.524 1163278 1415.153
762865.659 1162466.05 762661.197 1162442.291 211.574
763997.899 1162341.791 763812.524 1163278 954.385
764212.757 1164777.915 761516.864 1164911.303 2800.998
761516.864 1164911.303 757022.621 1165315.423 4558.039
762468.281 1167174.891 761516.864 1164911.303 2478.756
767787.362 1163955.594 768662.308 1165234.883 1651.843
768662.308 1165234.883 768780.612 1165224.278 118.778
768780.612 1165224.278 770488.434 1164595.095 1880.628
770488.434 1164595.095 771060.36 1163562.01 1255.765
771060.36 1163562.01 770691.489 1162391.049 1252.712
762240.474 1170133.362 761409.242 1170707.375 1010.167
761062.53 1170923.2 758871.755 1171143.109 2516.254
758871.755 1171143.109 758617.986 1171256.529 278.483
761409.242 1170707.375 761062.53 1170923.2 408.399
758361.658 1171383.645 758105.803 1171557.51 309.339
758617.986 1171256.529 758361.658 1171383.645 287.377
761861 1171876 762036.755 1171471.208 550.761
762036.755 1171471.208 763989.807 1171441.495 1953.279
774924.736 1168567.562 774884.069 1168303.304 267.369
772676.82 1166799.52 771406.68 1166797.299 1300.624
774884.069 1168303.304 772676.82 1166799.52 3123.019
765077.437 1167818.924 765064.223 1167607.417 211.919
765064.223 1167607.417 762468.281 1167174.891 2663.372
762468.281 1167174.891 757221.35 1167249.539 5453.005
762036.755 1171471.208 761062.53 1170923.2 1223.932
771963.582 1165779.601 770488.434 1164595.095 2046.337
774884.069 1168303.304 775510.031 1166111.292 2328.618
775510.031 1166111.292 775476.828 1165788.866 350.969
774885.714 1168621.3 769521.793 1170610.134 5823.113
769521.793 1170610.134 769394.811 1170836.448 259.504
769394.811 1170836.448 767306.507 1171425.842 2174.696
767306.507 1171425.842 767023.644 1171632.558 350.347
769521.793 1170610.134 771406.68 1166797.299 4358.676
772089.794 1163201.595 772593.446 1161251.745 2194.341
771963.582 1165779.601 772089.794 1163201.595 2779.731
771406.68 1166797.299 771963.582 1165779.601 1170.342
767196.471 1180291.651 767352.828 1179570.65 737.76
767352.828 1179570.65 766819.651 1174498.014 5691.035
767704.877 1173575.278 768100.882 1173150.804 640.401
766819.651 1174498.014 767704.877 1173575.278 1345.405
768100.882 1173150.804 768889.901 1172091.401 1320.941
795321.358 1139045.329 794253.479 1141063.023 2359.582
791027.735 1148491.648 791224.23 1148908.612 460.943
791224.23 1148908.612 791524.694 1149118.101 366.285
791524.694 1149118.101 789882.442 1152438.065 3815.547
792359.205 1143292.469 790513.901 1145532.151 2953.157
790513.901 1145532.151 791027.735 1148491.648 3051.89
794253.479 1141063.023 793934.545 1141771.082 798.922
793934.545 1141771.082 792359.205 1143292.469 2298.125
791524.694 1149118.101 792410.568 1147810.613 1760.506
792410.568 1147810.613 794436.592 1146006.242 2804.426
794436.592 1146006.242 797886.082 1145129.286 3609.633
797886.082 1145129.286 798820.542 1143748.249 1839.692
795081.184 1147034.651 794436.592 1146006.242 1214.584
800297.733 1144086.8 800010.405 1144643.811 630.166
795699.949 1148497.171 791524.694 1149118.101 4441.432
797324.075 1148303.383 795699.949 1148497.171 1660.71
799523.297 1146456.214 797324.075 1148303.383 3509.464
800010.405 1144643.811 799523.297 1146456.214 2071.612
787176.9 1149666.245 785155.695 1149694.689 2126.16
785155.695 1149694.689 784684.133 1149716.608 502.312
798532.628 1143504.207 795595.136 1143073.726 3103.781
795595.136 1143073.726 793934.545 1141771.082 2286.191
792410.568 1147810.613 792359.205 1143292.469 4798.792
791027.735 1148491.648 787490.43 1146666.252 4122.253
791224.23 1148908.612 787176.9 1149666.245 4223.455
772897.583 1156140.154 769738.658 1157837.381 3655.282
769738.658 1157837.381 763362.85 1158244.626 6506.103
790502.284 1152787.603 789882.442 1152438.065 757.953
789882.442 1152438.065 787455.807 1153552.142 2742.997
783631.935 1153161.764 777216.927 1154005.393 6742.799
777216.927 1154005.393 775520.921 1154651.116 1996.302
775196.063 1154635.452 774408.586 1154559.304 796.674
775520.921 1154651.116 775196.063 1154635.452 325.235
787455.807 1153552.142 787260.625 1153570.002 195.997
787260.625 1153570.002 783631.935 1153161.764 3922.116
807729.977 1148865.395 804415.752 1149956.63 3543.49
804415.752 1149956.63 803671.155 1150364.32 853.689
803671.155 1150364.32 802937.854 1150735.289 821.796
799955.624 1151904.106 798788.018 1152499.275 1310.868
796337.355 1152011.83 792818.912 1151606.888 3664.236
802937.854 1150735.289 799955.624 1151904.106 3269.604
797931.198 1151948.895 796337.355 1152011.83 1603.762
798788.018 1152499.275 797931.198 1151948.895 1072.678
818455.878 1137944.489 813737.327 1141878.824 7700.788
810108.564 1146416.715 807729.977 1148865.395 3551.496
810672.986 1144340.034 810412.967 1145992.176 1695.151
813737.327 1141878.824 812827.21 1143759.688 2179.547
810412.967 1145992.176 810108.564 1146416.715 562.088
812827.21 1143759.688 810672.986 1144340.034 2378.424
813737.327 1141878.824 813247.774 1141775.113 551.237
808724.875 1140957.747 807654.808 1140859.199 1108.194
813247.774 1141775.113 808724.875 1140957.747 4932.005
811853.007 1139708.13 808724.875 1140957.747 3934.937
816309.538 1146849.872 816121.278 1147427.504 615.004
816121.278 1147427.504 812827.21 1143759.688 6967.52
813771.024 1148659.115 810412.967 1145992.176 5948.81
810108.564 1146416.715 805531.58 1143269.503 6329.521
803183.537 1146061.657 802572.854 1146341.841 824.032
802572.854 1146341.841 803671.155 1150364.32 4395.373
803224.849 1151977.389 802937.854 1150735.289 1401.139
801933.835 1144878.56 801696.45 1145814.026 995.828
