-685206.43	-1070551.72	-684936.41	-1068925.74	18.7965
-684827.173	-1062061.435	-686980.44	-1062408.9	32.2864
-809228.339	-1008664.888	-812426.4	-1007250.22	44.1769
-736690.38	-983714.019	-736667.864	-983719.336	0.5583
-688864.228	-1079452.576	-688754.704	-1080190.043	9.3806
-767615.32	-1045923.917	-767491.287	-1045988.307	4.4582
-757249.19	-1054548.64	-758171.547	-1053690.762	15.5509
-759844.263	-994650.504	-759169.19	-993327.263	18.392
-783870.85	-988372.22	-783982.72	-988290.11	1.7586
-807838.519	-1027990.408	-808386.509	-1029996.246	24.3955
-783769.365	-1025764.997	-781142.37	-1024346.29	34.3221
-666052.66	-1013687.66	-664642.66	-1013307.79	16.2266
-848832.896	-1010100.024	-848962.91	-1010196.535	3.2392
-690438.51	-1007547.74	-690227.01	-1008787.15	20.9395
-695848.88	-1063391.09	-694676.06	-1062700.39	15.4177
-711558.013	-1059050.548	-709530.633	-1060363.498	28.0863
-737247.074	-1035840.859	-737250.813	-1035813.563	0.551
-886250.58	-1006012.601	-887135.399	-1006153.178	19.4394
-692470.7	-1037425.66	-692331.51	-1039270.14	20.7643
-715974.36	-1048190.05	-718045.351	-1046662.504	37.1665
-753550.831	-1045351.972	-753521.58	-1045244.16	1.2419
-667732.27	-1052888.66	-666416.596	-1051353.785	37.0342
-788981.45	-1005130.06	-788963.31	-1005173.23	0.9495
-751945.629	-984673.444	-751731.718	-984231.884	5.8416
-765293.39	-1061827.9	-765106.286	-1060529.073	29.6314
-737206.749	-1023015.723	-737576.263	-1021220.559	27.8896
-679630.205	-1067940.403	-679959.244	-1068126.389	7.6766
-709975.95	-1078585.03	-707680.002	-1079370.444	34.463
-786314.85	-1063861.96	-785879.46	-1063937.49	5.0548
-781165.18	-977555.19	-779744.871	-976486.266	19.7771
-677070.88	-1001484.59	-677007.72	-1000843.96	17.2181
-716853.89	-1028471.05	-716792.41	-1028460.31	0.6986
-678232.017	-1006361.03	-677815.19	-1005964.39	6.7295
-764550.697	-1059651.999	-765494.96	-1058755.27	20.7479
-834476.86	-1034461.395	-835229.15	-1036761.68	39.6146
